,pred_prob,target
4270,53.837658,0
4275,42.33263,0
4280,98.857,0
4285,22.40273,0
4286,32.408432,0
4292,95.40005,0
4293,12.138905,0
4295,64.985664,1
4302,35.30534,0
4303,66.415855,0
4304,70.21751,0
4306,24.1173,0
4308,40.207855,0
4309,44.882538,0
4310,87.92353,0
4311,24.351294,0
4312,53.14308,0
4313,70.70581,0
4314,59.01741,0
4322,78.936066,0
4323,62.77758,0
4324,57.42669,0
4325,92.139145,0
4327,80.24564,0
4330,34.787224,0
4331,31.369366,0
4334,63.337624,0
4336,87.00063,0
4338,67.684555,0
4340,61.885735,0
4342,53.720604,0
4344,73.56505,1
4346,18.013596,0
4353,65.903076,0
4358,78.51705,0
4364,52.07717,0
4365,72.65808,0
4367,67.59536,0
4369,93.94002,0
4371,80.88772,0
4372,60.490013,0
4375,73.114395,0
4378,95.42949,0
4379,29.512304,0
4380,37.395943,0
4381,98.55806,0
4383,27.336079,0
4384,34.107227,0
4385,57.09189,0
4389,49.30991,0
4390,22.96363,0
4392,26.215424,0
4393,49.143875,0
4396,72.49374,0
4398,99.320206,0
4400,61.549717,0
4406,68.33204,0
4409,78.530525,0
4413,37.791924,1
4417,57.97655,0
4419,63.094227,0
4431,18.164217,0
4433,44.540245,0
4435,72.788315,0
4437,45.97601,0
4440,20.32638,0
4441,67.07911,0
4442,97.48703,0
4444,33.092354,0
4448,28.798164,0
4449,46.058327,0
4454,29.854166,0
4455,97.99794,0
4456,87.54593,0
4457,88.8178,0
4460,53.65903,0
4462,86.47052,1
4463,81.74647,1
4465,78.442314,0
4473,45.701992,0
4477,49.68962,0
4478,72.803894,0
4487,98.581955,1
4488,65.19892,0
4492,99.71512,0
4494,53.41542,0
4501,48.16234,0
4506,63.94645,0
4508,87.420166,0
4513,36.303474,0
4514,43.205173,0
4526,89.99831,0
4530,21.605452,0
4533,78.176384,0
4536,15.543006,0
4537,32.246574,0
4544,18.267315,0
4545,86.36017,0
4546,65.891495,0
4548,51.50724,0
4549,33.052658,0
4553,43.632545,0
4554,33.338165,0
4555,70.146416,0
4559,78.80887,0
4563,46.53609,0
4568,39.17323,0
4569,36.96365,0
4571,83.756996,0
4572,90.461655,1
4575,67.5842,0
4576,56.027958,0
4578,67.235374,0
4582,51.012928,0
4587,97.96281,1
4588,49.792732,0
4589,93.512596,0
4592,11.431518,0
4593,65.75348,1
4594,42.279415,0
4595,92.84834,0
4601,91.43501,1
4603,67.007256,0
4604,75.95912,0
4609,61.459095,0
4619,82.175415,1
4624,39.44623,0
4634,66.37124,0
4636,48.94001,0
4641,93.1518,0
4644,45.335117,0
4645,45.552708,0
4651,38.328262,0
4653,90.55696,0
4655,60.462738,0
4656,6.3660707,0
4657,74.62501,1
4661,44.920033,0
4662,42.1429,0
4663,14.3578005,0
4666,80.30327,0
4668,14.295661,0
4669,62.554806,0
4671,89.40838,0
4673,86.660446,0
4678,38.875538,0
4679,52.37047,0
4681,67.54377,0
4687,56.222305,0
4693,97.10908,0
4701,66.78633,0
4704,46.598705,0
4705,90.77755,0
4706,75.45232,0
4707,91.313286,0
4710,58.752453,1
4712,56.86536,0
4717,88.82232,0
4719,45.05041,0
4724,78.13334,0
4727,68.240005,0
4728,77.841835,0
4729,13.737183,0
4730,14.676916,0
4735,40.075073,0
4738,76.28702,0
4740,46.889988,0
4744,43.695595,0
4750,52.386364,0
4756,65.51916,0
4759,22.218925,0
4761,57.513294,0
4762,69.38119,0
4763,19.17816,0
4766,72.29075,0
4769,77.04188,0
4770,34.91731,0
4772,71.05305,0
4774,97.22033,0
4780,50.50619,0
4783,84.2854,0
4784,59.5972,0
4792,69.96813,0
4796,52.907642,1
4801,91.33971,0
4802,57.356754,0
4803,58.74201,0
4804,29.202337,0
4805,48.54351,0
4808,34.70002,0
4810,39.50574,0
4814,84.153145,0
4815,78.936165,0
4816,36.95054,0
4818,27.28067,0
4821,29.049736,0
4825,55.848427,0
4827,69.05842,0
4833,55.511974,0
4834,56.406105,0
4836,9.447426,0
4839,38.96043,0
4845,38.262867,0
4847,30.683865,0
4850,13.083524,0
4855,88.8549,0
4857,75.968185,0
4860,52.838142,0
4861,70.1524,0
4862,63.549057,0
4870,57.677124,0
4874,78.028755,0
4875,72.74826,0
4879,36.803925,0
4881,93.40792,0
4882,95.64097,0
4888,96.94233,0
4889,14.182217,0
4890,46.312855,0
4891,63.0273,0
4893,71.9501,0
4896,79.377235,0
4901,97.41169,0
4903,75.17804,0
4907,48.047947,0
4913,86.78233,0
4914,56.691757,0
4915,51.808617,0
4917,75.44214,0
4923,50.342793,0
4924,11.266828,0
4930,42.30381,0
4932,81.98598,0
4933,26.642254,0
4934,80.71745,0
4936,77.76323,0
4938,58.193268,0
4941,22.84845,0
4944,79.56863,0
4947,74.829735,0
4950,71.808365,0
4951,82.195656,1
4954,85.39845,0
4958,79.932785,0
4960,20.158068,0
4963,84.01041,0
4967,56.00166,0
4968,20.597206,0
4969,26.557785,0
4975,67.771385,0
4982,81.57542,0
4984,69.493935,0
4987,94.02293,0
4999,24.224567,0
5000,30.352003,0
5002,59.261776,0
5003,80.75412,0
5014,53.51291,0
5016,73.62358,0
5021,93.3996,0
5022,81.48333,0
5024,58.580666,0
5029,98.91514,0
5032,99.556404,0
5044,13.972137,1
5046,81.53173,0
5047,92.1431,0
5052,58.142105,0
5054,22.294981,0
5057,56.430405,0
5060,58.00282,0
5065,43.996613,0
5070,60.44145,0
5071,47.026253,0
5074,36.204037,0
5076,63.399376,0
5077,37.841427,0
5078,64.11678,0
5081,19.463121,0
5082,38.568207,0
5088,97.236885,0
5090,77.824615,0
5092,29.380749,0
5097,87.339096,0
5099,43.296192,0
5104,49.41134,0
5105,88.78212,0
5111,91.61246,0
5112,85.4635,0
5116,58.398956,0
5118,65.0421,1
5119,50.961502,0
5120,55.763508,0
5121,88.47189,0
5122,47.89424,0
5123,9.60561,0
5124,39.511276,0
5125,71.930435,1
5128,60.774246,0
5129,74.77646,0
5132,75.61657,0
5133,91.001564,0
5135,88.31664,0
5138,75.297295,1
5146,78.57528,0
5148,79.51046,0
5153,33.42306,0
5154,16.623707,0
5156,32.976482,0
5160,42.063503,0
5163,40.25309,0
5164,73.07973,0
5165,70.928185,0
5178,87.733444,0
5179,72.46774,0
5183,98.125885,0
5185,87.486206,0
5186,78.3987,0
5190,66.299736,0
5192,70.389275,0
5193,63.67162,0
5194,49.50276,0
5195,28.468992,0
5198,25.632425,0
5199,58.85729,1
5200,56.4561,0
5203,79.86052,0
5209,33.767937,0
5211,69.43527,0
5216,95.65223,0
5217,95.857216,0
5220,72.73489,0
5224,57.21736,0
5225,81.23817,1
5226,89.37724,1
5228,82.99123,0
5230,91.53535,0
5232,40.615788,0
5234,14.547559,0
5239,48.0684,0
5240,39.654724,0
5244,81.186874,0
5246,50.450752,0
5247,46.026093,0
5248,66.57299,0
5252,76.523285,0
5253,38.686687,0
5257,33.471054,0
5258,72.20806,0
5260,81.29351,0
5266,51.964508,0
5270,80.21716,0
5271,60.201218,0
5273,73.96533,0
5280,27.944237,0
5281,27.317015,0
5282,77.4753,0
5297,39.799313,0
5299,82.09941,0
5301,67.049576,0
5308,45.318848,0
5309,28.457157,1
5310,81.24336,0
5314,91.857254,0
5317,40.142433,0
5319,10.372473,0
5321,37.52767,0
5327,85.68464,0
5333,72.95742,1
5335,60.423004,0
5336,67.89291,0
5340,14.487251,0
5341,52.742756,0
5343,92.54372,0
5347,78.98103,0
5349,64.04239,0
5351,54.951134,0
5352,58.18161,0
5353,21.960571,0
5354,76.368805,0
5355,26.20732,0
5358,89.058266,1
5360,56.516865,0
5364,67.115746,0
5365,38.527126,0
5367,51.048462,0
5376,37.61856,0
5377,31.494625,0
5378,93.59747,0
5380,87.43266,0
5381,3.9897118,0
5383,22.472294,0
5386,46.635864,0
5389,58.189438,0
5390,11.685551,0
5392,93.85148,1
5393,85.24196,0
5394,86.47772,0
5398,44.05866,0
5411,47.212902,0
5416,32.04936,0
5417,36.466854,0
5419,23.047573,0
5425,60.07789,0
5429,93.27862,0
5437,74.49643,0
5439,58.422638,0
5440,86.043144,0
5446,10.016738,0
5451,46.67623,1
5459,72.77691,0
5463,88.47782,0
5466,96.61382,0
5472,48.6676,0
5473,48.16926,0
5474,50.82599,0
5476,82.71678,0
5478,78.986885,0
5480,62.57678,0
5483,85.903786,0
5488,75.13597,0
5494,49.330894,0
5495,58.492317,0
5497,48.26695,0
5499,20.341303,0
5500,25.030716,0
5501,17.34083,0
5506,29.871614,1
5508,24.1079,0
5512,16.391012,0
5513,79.142235,1
5515,86.03711,0
5516,55.57247,0
5517,37.264416,0
5518,45.363274,0
5520,13.177375,0
5521,34.121334,0
5522,25.60257,0
5523,61.11642,0
5529,67.44193,0
5531,86.36288,0
5536,48.12016,0
5542,96.90093,0
5544,18.220793,0
5547,32.34827,0
5550,60.523224,0
5551,99.85512,0
5554,54.562614,0
5556,64.982086,0
5558,44.147385,0
5561,12.238952,0
5569,61.423656,0
5572,80.90012,0
5578,44.91401,0
5582,79.58092,1
5583,39.874714,0
5586,90.921364,0
5587,58.019745,0
5588,67.11116,0
5594,86.89134,0
5597,12.109179,0
5599,82.95656,0
5602,96.08278,0
5603,73.16637,0
5604,84.44151,0
5605,76.399445,0
5609,27.38347,0
5611,43.776382,0
5614,64.75335,0
5620,29.54143,0
5622,57.30256,0
5628,96.55553,0
5634,32.332603,0
5637,38.834007,0
5638,95.46615,0
5640,73.413765,0
5644,37.929394,0
5647,89.43796,0
5650,63.547672,0
5651,92.608406,0
5653,56.812855,0
5654,97.71803,0
5655,64.23662,0
5656,78.10056,0
5659,78.89436,0
5660,43.589077,0
5661,76.122444,0
5663,29.75021,0
5666,57.96831,0
5667,58.179466,0
5669,92.492714,0
5670,52.711662,0
5676,59.665268,0
5677,75.80811,0
5681,97.288925,0
5684,86.97049,0
5685,40.046032,0
5687,67.40446,0
5693,70.26434,1
5696,50.271324,1
5698,87.02453,0
5703,60.539577,0
5704,40.71906,0
5706,65.420746,0
5707,88.7101,0
5710,35.719383,0
5712,84.08162,0
5713,94.90431,1
5715,94.8624,0
5717,86.11085,0
5718,25.168543,0
5721,19.388485,0
5722,82.06733,0
5731,81.18832,0
5736,35.55478,0
5738,38.200333,0
5741,61.848755,0
5746,16.243114,0
5748,58.73452,0
5750,42.12853,0
5752,94.772606,0
5753,95.46119,0
5755,91.258354,0
5756,94.4548,0
5757,35.908577,0
5758,72.286354,0
5760,38.290962,0
5765,15.656849,0
5769,95.317986,0
5771,13.446131,0
5773,72.5194,0
5776,23.30148,0
5778,94.29538,0
5780,58.298203,0
5790,86.971756,0
5799,57.6958,0
5800,64.04835,0
5801,91.93149,0
5803,27.98798,0
5804,61.35734,0
5806,57.93505,0
5807,15.353766,0
5809,86.255035,0
5811,86.58821,0
5819,37.699806,0
5820,68.461815,0
5824,69.70313,1
5828,95.84749,1
5830,45.6113,0
5831,55.744728,0
5832,15.565355,0
5839,54.09066,0
5840,82.01926,0
5841,26.269361,0
5843,92.064606,0
5847,72.87294,0
5848,43.19158,0
5851,90.43868,0
5853,51.408092,1
5856,92.521416,0
5857,17.903313,0
5859,84.59288,0
5862,29.599073,0
5864,79.04532,0
5866,96.740395,0
5867,92.56971,0
5869,84.76775,0
5874,32.222088,0
5876,16.35443,0
5877,60.904396,0
5879,82.132614,0
5881,46.06725,0
5882,85.638214,0
5883,52.58401,0
5889,84.611084,0
5890,75.29409,0
5891,48.737885,0
5892,65.440475,0
5897,50.86064,1
5898,70.70338,0
5899,26.848486,0
5901,59.969894,0
5904,99.504265,0
5906,11.19331,0
5911,44.080673,0
5916,58.148373,0
5918,77.93092,0
5927,42.984486,0
5932,68.364044,0
5935,79.3387,0
5936,13.779939,0
5939,91.98106,0
5940,64.17584,0
5941,7.309985,0
5945,61.998127,0
5947,55.258564,0
5948,56.43312,0
5951,80.51518,0
5953,64.14903,0
5956,61.990604,0
5957,13.941859,0
5959,25.395195,0
5962,30.199337,0
5966,43.57949,0
5969,77.08087,0
5972,88.27806,0
5975,33.353138,0
5976,88.48281,0
5977,91.94166,0
5978,41.111774,0
5979,21.084787,0
5980,90.83491,0
5983,81.447365,0
5984,21.005022,0
5985,53.683662,0
5987,77.44579,0
5990,69.1688,1
5991,46.247704,0
5996,95.515335,1
5997,48.723705,0
6001,17.079779,0
6011,76.604836,0
6012,96.385574,0
6013,36.28826,0
6015,14.005194,0
6016,93.224686,0
6021,64.14944,0
6023,94.840675,0
6024,78.030754,0
6028,84.49941,0
6031,58.357918,0
6042,75.63433,0
6045,52.946735,0
6046,16.505568,0
6047,47.6654,0
6049,83.05397,0
6051,49.849747,0
6053,42.106823,0
6057,59.296505,0
6060,61.801666,0
6066,53.752113,0
6067,7.52555,0
6069,87.76505,0
6078,13.048351,0
6079,25.338758,0
6082,54.39428,0
6083,6.7808857,0
6086,41.651257,1
6091,68.732895,0
6093,79.89518,0
6096,55.038372,0
6097,45.862686,0
6098,39.207973,0
6099,67.396484,0
6104,34.091915,0
6107,11.3197565,0
6110,43.79238,0
6114,24.056532,0
6115,11.647646,0
6116,52.407646,0
6117,95.76285,0
6118,23.852713,0
6120,66.757645,0
6123,97.48735,0
6126,76.81993,0
6127,80.25797,0
6128,30.203299,0
6132,79.489,0
6134,47.51117,1
6138,20.617273,0
6141,70.63271,0
6148,9.154174,0
6153,63.53341,0
6156,72.39289,0
6160,73.6136,0
6164,91.59654,0
6165,52.880524,0
6166,50.528843,0
6167,56.287067,0
6170,35.829857,0
6175,32.502815,0
6176,63.109577,0
6181,95.19142,0
6183,76.86682,0
6186,42.97923,0
6190,47.51893,0
6192,77.49095,0
6194,71.79336,1
6200,55.55837,0
6203,21.888416,0
6205,72.56333,0
6206,45.329082,0
6212,24.268335,0
6214,65.4081,0
6215,70.26038,0
6216,62.74357,0
6217,11.95043,0
6218,29.553698,0
6223,90.99517,0
6224,28.188442,0
6225,86.44336,0
6226,58.352116,0
6228,54.530193,0
6236,86.13323,0
6242,59.759743,0
6243,68.128075,0
6246,71.37629,0
6247,83.838394,0
6253,27.13575,0
6254,43.51434,0
6257,95.65305,0
6260,71.51911,0
6261,19.306616,0
6263,46.996513,0
6265,9.325233,0
6266,63.360245,0
6276,73.060524,0
6279,47.32501,0
6286,95.23477,0
6288,84.83933,0
6291,37.5849,0
6296,46.50549,0
6297,53.188507,0
6298,8.031292,1
6299,22.025478,0
6301,57.557938,0
6313,45.3605,0
6319,66.870995,0
6321,86.03637,0
6326,20.39465,0
6327,25.115362,0
6329,83.436195,0
6330,43.716698,0
6332,27.379662,0
6334,20.436548,0
6335,89.90615,0
6336,68.768394,0
6337,81.1554,0
6338,63.74246,0
6339,54.015453,0
6342,84.68636,0
6343,61.179028,0
6344,50.593006,0
6347,70.40909,0
6349,39.262943,0
6351,64.94605,0
6356,80.699104,0
6361,84.65417,0
6364,27.653673,0
6365,61.077538,0
6366,63.70686,0
6369,63.30309,0
6370,10.310904,0
6371,78.53653,0
6377,59.910862,0
6381,91.41348,0
6382,77.134415,0
6388,51.592022,0
6394,85.4709,0
6395,45.74654,0
6396,10.691871,0
6400,50.05438,0
6401,92.24107,0
6403,55.13793,0
6405,69.63722,0
6411,63.546494,0
6412,26.990837,1
6418,83.051865,0
6424,98.66089,0
6425,63.62106,0
6427,83.1848,0
6428,67.3388,0
6435,99.05727,0
6436,39.636913,0
6440,42.89302,0
6441,89.76592,0
6447,16.26016,0
6454,39.363777,1
6456,37.75326,0
6459,86.38156,0
6467,14.932812,0
6468,46.202778,0
6470,54.97404,0
6471,86.04698,0
6478,46.67998,0
6479,89.157265,1
6480,81.62589,0
6485,89.57909,0
6489,76.94146,1
6492,81.284874,0
6497,88.88858,0
6498,49.8771,0
6499,78.43415,0
6500,64.956116,0
6504,92.6618,0
6505,83.673325,0
6507,89.312035,0
6508,40.93493,0
6509,27.88383,1
6511,75.33859,0
6518,63.724884,0
6519,42.74067,0
6521,67.18989,1
6524,52.801964,0
6529,80.21769,0
6530,52.310875,0
6531,34.026707,0
6535,82.353546,1
6536,52.833443,0
6542,62.887997,0
6543,40.956078,0
6548,29.830132,0
6553,10.066172,0
6557,76.75114,1
6560,91.388794,0
6561,67.84336,0
6562,44.09239,0
6563,63.572807,0
6564,96.91453,0
6567,34.96738,0
6570,43.767998,0
6571,69.43357,0
6576,74.65597,0
6578,6.8244104,0
6580,72.491356,0
6586,79.32281,0
6589,12.781165,0
6590,96.81838,0
6598,16.276766,0
6599,62.268723,0
6602,5.2251844,0
6603,52.114525,0
6604,80.61701,0
6608,54.636406,1
6612,15.963023,0
6616,98.73118,0
6617,51.217278,0
6619,40.537346,0
6620,66.981705,0
6621,67.65853,0
6622,70.48483,0
6623,58.514828,0
6627,52.89634,0
6630,34.01472,0
6631,44.61415,0
6634,15.732702,0
6635,41.681225,0
6636,95.51663,1
6637,64.44308,0
6638,74.95277,0
6641,70.62253,0
6642,24.614943,0
6649,23.421303,0
6653,42.73137,0
6654,30.601606,0
6658,84.286835,0
6661,69.09268,0
6670,44.301258,0
6671,71.13634,0
6672,90.04047,0
6677,93.27917,0
6678,54.28988,0
6684,29.812681,0
6689,96.56508,0
6693,37.19207,0
6701,93.82243,1
6704,50.35181,0
6706,82.95721,0
6710,61.46937,0
6711,66.803215,0
6713,64.909256,1
6716,99.987015,0
6719,42.66383,0
6720,79.063515,0
6722,22.410242,0
6724,78.83217,0
6730,39.991154,0
6736,39.28575,0
6738,60.101395,0
6748,88.17735,0
6753,49.649555,0
6754,35.711174,0
6756,64.42938,0
6757,70.6957,1
6758,51.53425,0
6761,40.364395,0
6765,41.901512,0
6766,72.63266,0
6768,39.124477,0
6775,23.570316,0
6778,50.102203,0
6782,64.86767,0
6786,83.19353,0
6788,9.506121,0
6789,34.5141,0
6791,59.85083,0
6792,37.190968,0
6795,36.953255,0
6796,71.87674,0
6798,44.11564,0
6802,90.38542,0
6805,26.994268,0
6815,75.75334,0
6818,84.04591,0
6820,83.742256,0
6821,98.48515,0
6822,61.177143,1
6823,41.398266,0
6824,79.01358,0
6826,33.266373,0
6832,88.235855,0
6833,84.62486,0
6842,34.511993,0
6846,10.427486,0
6847,33.615574,0
6848,88.43475,1
6851,70.20184,0
6856,19.612486,0
6857,73.27818,0
6858,56.583706,0
6866,41.482136,0
6868,53.666267,0
6869,92.69025,0
6870,56.420696,0
6872,72.32894,0
6875,56.70275,0
6877,52.81908,0
6878,41.0707,0
6879,85.862045,0
6883,55.611027,0
6884,51.16351,0
6887,47.79187,0
6888,31.59716,0
6898,87.64563,0
6902,95.873764,0
6904,36.384026,1
6905,31.914026,0
6911,16.63357,0
6913,83.80598,0
6914,37.891594,1
6923,60.87288,0
6924,41.90162,0
6925,20.933521,0
6930,33.948673,0
6933,17.80605,0
6934,77.2988,0
6936,96.03141,1
6945,72.02798,0
6948,76.53978,0
6950,99.22925,0
6952,63.18005,0
6953,97.17039,0
6954,99.44341,0
6957,22.740238,0
6960,34.983326,0
6962,80.78811,0
6964,21.21713,0
6966,66.068886,0
6968,59.3531,0
6971,58.312553,0
6976,86.55859,0
6980,41.908855,0
6981,60.610065,0
6983,38.02271,0
6985,25.79763,0
6986,35.353775,0
6987,51.078033,0
6989,99.896255,0
6997,58.752476,0
7002,95.27033,0
7005,68.76273,0
7008,45.92834,0
7009,90.28845,0
7013,97.23573,0
7014,68.27734,0
7015,93.08515,0
7017,26.230991,0
7021,68.908775,0
7023,62.860252,0
7024,69.38258,0
7026,62.388123,0
7028,85.43938,0
7033,66.23978,0
7034,36.144768,0
7035,40.0025,0
7037,90.6118,0
7038,82.253494,0
7040,13.893582,0
7041,70.392586,0
7042,92.45322,0
7044,51.438633,0
7047,37.683723,0
7049,75.49255,0
7055,68.47353,1
7057,58.776413,0
7066,63.018307,0
7071,68.82146,0
7073,59.106827,0
7077,39.755764,0
7078,84.3033,0
7080,84.324326,0
7083,78.05797,0
7087,51.50446,0
7092,34.135887,0
7099,42.820797,0
7100,96.012634,0
7101,40.96108,1
7102,59.3862,0
7103,24.823347,0
7105,70.71279,1
7108,64.37151,0
7113,77.84152,0
7116,24.372791,0
7120,47.18089,0
7121,59.583416,0
7124,50.0906,0
7127,65.924675,0
7129,96.643394,0
7133,50.755276,0
7134,70.70386,0
7135,43.634922,0
7136,72.66214,0
7142,49.18838,0
7143,75.43247,0
7148,14.424385,0
7149,55.949226,0
7153,40.554363,0
7155,50.865417,0
7156,94.71699,0
7160,73.615486,1
7170,98.10964,1
7172,7.8106656,0
7176,66.604485,1
7178,44.734863,0
7179,79.982124,0
7182,16.43627,0
7185,33.937695,0
7188,15.108389,0
7193,27.386522,0
7195,91.59964,1
7199,35.95585,0
7204,77.09657,0
7206,58.194675,0
7214,57.889374,0
7216,94.457405,0
7217,24.330553,0
7218,80.9842,0
7219,33.163788,0
7221,78.33977,0
7224,91.034645,0
7225,58.47948,0
7226,11.925294,0
7231,99.942566,0
7236,87.75624,0
7238,30.1163,0
7239,84.95813,0
7245,54.46337,0
7247,48.741142,0
7248,94.75236,0
7250,86.75366,0
7251,48.639336,0
7255,73.980896,0
7256,24.82192,0
7257,18.128103,0
7258,50.992634,0
7266,95.455864,0
7274,99.713196,0
7276,66.97556,0
7280,97.391716,0
7282,77.34426,0
7283,67.47724,0
7286,29.6281,1
7288,61.66491,0
7289,91.72122,0
7290,82.751144,0
7292,85.9074,1
7295,23.39402,0
7296,90.58795,0
7300,53.6821,0
7301,82.05983,0
7302,56.292137,0
7306,94.64467,0
7308,59.305733,0
7311,56.647392,0
7312,7.9859924,0
7314,29.261614,0
7316,24.887447,0
7318,39.15352,0
7324,89.070885,0
7328,19.481216,0
7329,42.822517,0
7330,86.37214,0
7334,80.9193,0
7336,55.65515,1
7340,92.871666,0
7343,26.09288,0
7347,60.105606,0
7349,48.765182,0
7350,19.821165,0
7351,76.41892,1
7355,67.08329,0
7357,30.606028,1
7361,38.076035,0
7362,88.40017,0
7365,83.02275,0
7367,51.23294,0
7373,55.95463,0
7383,40.09171,0
7387,54.148594,0
7390,51.463264,0
7391,88.5512,0
7393,80.063934,0
7395,85.346275,0
7396,41.656147,0
7398,54.55709,0
7401,52.159557,0
7402,34.03029,0
7403,74.00065,0
7405,35.036617,0
7408,56.024982,0
7409,70.496765,0
7413,79.53032,0
7416,54.72764,0
7419,81.22555,0
7420,28.73027,0
7424,53.246155,0
7425,61.83567,0
7430,31.967827,0
7438,38.33147,1
7441,44.353176,0
7443,37.55287,1
7446,60.577156,0
7448,75.06698,0
7449,62.796547,0
7450,66.982346,0
7453,40.689304,0
7455,97.38051,0
7459,79.4026,0
7468,52.10684,0
7474,76.44047,0
7478,80.818016,0
7479,98.32108,0
7485,38.07097,0
7487,92.09322,0
7493,7.248294,0
7497,69.58175,0
7499,37.396393,0
7502,52.319138,0
7505,64.00614,0
7506,26.956034,0
7508,67.77667,0
7509,33.13945,0
7511,27.924402,0
7513,46.65562,0
7516,36.06708,0
7519,87.351425,0
7520,67.61152,0
7522,32.881714,0
7528,66.752014,0
7532,62.909767,0
7537,95.90113,0
7539,25.902601,0
7540,71.739365,0
7541,7.8995304,0
7544,63.38512,0
7553,69.41697,1
7554,67.92455,0
7555,43.628662,0
7558,60.858334,0
7560,97.11448,0
7561,32.220005,0
7567,75.60433,0
7569,73.84464,0
7570,41.31467,0
7571,29.598577,0
7572,53.645134,0
7577,83.50142,0
7578,71.94816,0
7590,53.65322,0
7591,26.176311,0
7592,10.182352,0
7597,59.707882,0
7598,19.341934,1
7600,65.06493,0
7605,63.118668,0
7606,49.50413,0
7607,99.55256,0
7613,28.799355,0
7615,50.58007,0
7617,66.42038,0
7619,63.630775,0
7621,25.202776,0
7623,67.68173,0
7625,93.64144,0
7628,12.29771,0
7639,83.12252,0
7643,81.63316,0
7649,71.86844,0
7650,19.813976,0
7651,86.5373,0
7657,64.466965,0
7662,82.62403,0
7665,45.11289,0
7666,68.65868,0
7667,62.60517,0
7669,76.97954,0
7670,66.76532,0
7675,62.55286,0
7678,24.71904,0
7680,44.0056,0
7681,46.82899,0
7684,42.74493,0
7688,74.726395,1
7689,73.25322,0
7694,30.644142,0
7695,76.27712,0
7698,37.757786,0
7703,51.350258,0
7704,24.342646,0
7705,58.07764,0
7706,93.7449,0
7707,36.75161,0
7708,87.936066,0
7714,4.572167,0
7718,51.77028,0
7720,14.276128,0
7721,51.76233,0
7723,55.43385,1
7724,88.54568,0
7725,32.239967,0
7726,94.90976,0
7730,54.20534,0
7731,71.93541,0
7732,56.700993,0
7738,48.755283,0
7739,65.262764,0
7740,94.9328,0
7742,97.53973,0
7745,76.4008,0
7753,47.51051,0
7754,52.149387,0
7755,57.55478,0
7756,41.61509,0
7757,36.668213,0
7758,62.937252,0
7759,90.67005,0
7760,72.31672,0
7762,54.68164,0
7764,72.11868,0
7765,13.784275,0
7766,70.144135,0
7768,44.922714,0
7773,84.30597,0
7775,15.964207,0
7776,67.588646,0
7778,67.37214,0
7780,52.69094,0
7781,42.364773,0
7783,11.488702,0
7786,20.374615,0
7790,31.39021,0
7791,81.66671,0
7795,57.105587,0
7796,87.612366,1
7800,89.252785,0
7803,26.376621,0
7805,22.28393,0
7807,32.56371,0
7808,74.73904,0
7809,61.881508,0
7811,54.32245,0
7813,77.27174,0
7815,91.59843,0
7818,40.62804,0
7823,7.337709,0
7827,59.435993,0
7830,61.337925,0
7832,50.45125,0
7833,63.856915,0
7834,97.231544,1
7836,43.433495,0
7837,95.78395,0
7838,70.03141,0
7840,23.39427,1
7849,21.369715,0
7851,20.713688,0
7857,86.76259,0
7858,94.70092,0
7859,49.147633,1
7865,16.987572,0
7871,94.335464,1
7874,77.70062,0
7879,70.42741,0
7880,24.839464,0
7884,51.031322,0
7885,73.93664,0
7886,64.669365,0
7887,15.535027,0
7888,75.91906,0
7890,74.08259,0
7891,76.30239,0
7898,44.606647,0
7900,58.475815,0
7902,31.903063,0
7905,44.651985,0
7906,91.76678,0
7908,94.30942,0
7921,21.731499,0
7924,23.022226,1
7926,14.968893,0
7927,81.99926,0
7930,79.65342,0
7932,40.9077,0
7936,53.685764,0
7938,19.581173,0
7939,99.00118,0
7943,75.45113,0
7944,59.713825,0
7945,66.85849,1
7947,64.89118,1
7949,70.67851,0
7954,64.4966,0
7957,67.74279,0
7960,81.53127,0
7962,84.21136,0
7964,65.238815,0
7967,19.185268,0
7968,50.249657,0
7969,60.54783,1
7971,68.003136,0
7973,66.672485,0
7974,13.659277,0
7975,23.983122,0
7979,85.93877,0
7981,22.05055,0
7984,45.231033,0
7985,90.24873,0
7987,59.675316,0
7988,31.7754,0
7989,76.03877,0
7990,41.962723,0
7997,28.610954,0
8001,50.33267,0
8003,27.783964,0
8004,75.73851,0
8006,39.093773,0
8008,77.93312,0
8014,31.666954,0
8019,27.242281,0
8021,19.67513,0
8024,71.60036,0
8027,51.922226,0
8028,28.946661,0
8029,93.037,0
8031,57.43962,0
8036,40.93458,0
8037,51.590042,0
8038,65.20223,0
8039,87.792755,0
8042,55.26704,0
8044,22.52708,0
8047,69.07977,0
8048,50.84262,0
8049,41.799904,0
8050,72.74551,1
8053,98.33022,0
8056,83.943504,0
8059,95.57548,0
8061,59.035618,0
8062,76.26521,0
8068,79.64841,0
8073,40.26902,0
8076,78.5737,0
8078,95.92953,0
8081,95.886696,0
8082,74.87397,1
8084,87.56266,0
8085,23.7815,0
8086,71.70484,0
8087,67.036,0
8090,80.51921,0
8092,68.57503,0
8096,48.05738,0
8105,41.625313,0
8110,17.658768,0
8118,77.00763,1
8124,27.54553,0
8133,61.289753,0
8134,68.23601,0
8136,56.59295,0
8137,39.187717,0
8139,99.66666,0
8140,77.62696,0
8141,20.590002,0
8146,64.687256,0
8149,53.909782,0
8153,87.346886,0
8154,51.116646,0
